perennibranch,azithromycin
mastiffs,33.77840706149735
mastiffs,33.68669991061529
mastiffs,23.172950036984687
mastiffs,30.588250137421213
mastiffs,29.745759162965456
mastiffs,41.08917709960422
mastiffs,24.501734100024322
mastiffs,29.832537875696687
mastiffs,17.48280073788534
mastiffs,30.872467330715004
mastiffs,22.917202742357823
mastiffs,28.519323185998154
mastiffs,25.90172661149419
mastiffs,27.835796546063175
mastiffs,24.915782703599604
mastiffs,23.351692225408694
mastiffs,19.567258473306296
mastiffs,30.844849258037886
mastiffs,33.7784545559369
mastiffs,34.06755094506577
mastiffs,29.719073679283294
mastiffs,30.003225082929298
mastiffs,37.241258238883354
mastiffs,30.195099627427492
mastiffs,34.63847124026095
mastiffs,34.532775775049544
mastiffs,42.587198124716345
mastiffs,23.49322379771344
mastiffs,27.16449746660733
mastiffs,38.32236720265912
mastiffs,21.037639874062556
mastiffs,35.46858066645565
mastiffs,28.03830264467164
mastiffs,30.083481889908615
mastiffs,29.925298812796065
mastiffs,24.542136210165026
augment,42.41967818759264
augment,40.75126741320584
augment,41.80340106291494
augment,37.66832326164129
augment,41.47621819920151
augment,41.093251377848844
augment,45.43444650677895
augment,38.47138945836336
augment,33.67713634506863
augment,42.77843426050687
augment,39.41918801240855
augment,44.082869293691324
augment,41.856958160659616
augment,44.961509937253894
augment,27.583960561234626
augment,41.97237387039217
augment,36.67362612892137
augment,43.84482803927254
augment,46.097066662097276
augment,41.71233657577335
augment,35.69695568582724
augment,42.59521758408113
augment,37.996856497093475
augment,35.113276988650576
augment,39.64338503686322
augment,36.58326997621853
augment,41.94926783036198
augment,45.409759265577286
augment,42.24903286135969
augment,43.38671588545771
augment,42.031702436923084
augment,49.56159453277788
augment,43.512341450587414
augment,37.62101613330441
augment,46.16421288005394
augment,45.2423385463224
augment,40.1163864916927
augment,34.52620131209612
augment,49.127409181680434
augment,34.62986047987334
augment,45.95062486788295
augment,47.775945185370645
augment,40.157095352953135
augment,46.148305797358894
augment,37.29897734576929
augment,45.12271396302225
augment,31.18072113733464
augment,37.33630624132412
augment,42.73160847726771
augment,45.106111014052075
augment,42.6634316272437
augment,50.30866310540855
augment,39.15583289363475
augment,41.26820743673523
augment,43.064229880494494
augment,43.729808600276
augment,39.787912310739806
augment,47.304961947447445
augment,40.70964194574705
augment,40.84391505247228
augment,43.6115289325184
augment,34.49414378781976
augment,41.34547894758089
augment,45.710818143057494
augment,42.746662224637106
augment,36.75065399308158
augment,46.2415894624139
augment,27.574646334129767
augment,33.74458178411539
augment,44.302551971103924
augment,39.05837863354765
augment,42.037863341907304
augment,42.329225116233296
augment,34.996760908145475
augment,42.20700145788429
augment,48.40825083596973
augment,43.85280196456338
augment,40.84921300996895
augment,34.1530771455399
augment,37.12020127023703
augment,39.82861682741454
augment,42.215782027267345
augment,39.47873153205993
augment,42.27963652363891
augment,48.270493052225135
augment,40.74453276479771
augment,43.848660087247055
augment,46.85455826560432
augment,40.04893119914022
augment,38.85169661403695
augment,38.157155124512386
augment,43.35472170430239
augment,40.50062090500903
augment,42.41785910676397
augment,36.70014558057006
augment,38.79457556486904
snowlines,24.31653328394401
snowlines,22.88740481434631
snowlines,28.346085803611594
snowlines,16.727471908246173
snowlines,24.384352524863246
snowlines,27.855956848613214
snowlines,23.036168629518837
snowlines,24.13562187317032
snowlines,19.20626347283522
snowlines,19.814627880217678
snowlines,19.807289307470203
snowlines,23.061707085408166
snowlines,16.529174674945544
snowlines,18.71635515146916
snowlines,14.198009509306996
snowlines,22.351868205840223
snowlines,28.059741036416625
snowlines,18.608735594784022
snowlines,14.073276621051935
snowlines,22.32056721325946
snowlines,13.266013342906025
snowlines,29.881250436054813
snowlines,21.285003473728956
snowlines,15.199431916922332
snowlines,25.89282058977885
snowlines,22.201586918283954
snowlines,16.48262077942803
snowlines,21.50836594859967
snowlines,27.41678707751519
snowlines,25.583759048383804
snowlines,26.880157367188303
snowlines,24.87747730623465
snowlines,19.48128820498727
snowlines,25.431053666185097
snowlines,26.917452637929227
snowlines,21.191612474250874
snowlines,25.495489989430595
snowlines,23.553670192595284
snowlines,29.31349580306525
snowlines,17.1991895267091
snowlines,20.987593688214524
snowlines,16.59399995009193
snowlines,33.241920595320764
snowlines,18.24814900355026
snowlines,17.180103157287846
snowlines,28.17281772987048
snowlines,25.13065274367195
snowlines,24.812450237687518
snowlines,15.061660178117094
snowlines,17.537251734398744
snowlines,19.252191520340137
snowlines,16.4202756382717
snowlines,22.125532724953064
snowlines,20.15574828429625
snowlines,20.022317240906553
snowlines,27.688287435662595
snowlines,20.08226776801639
snowlines,29.58606783714439
snowlines,27.186719511186364
snowlines,21.731291542244026
snowlines,17.542071375594144
snowlines,19.09637343582608
snowlines,13.069143802977468
snowlines,22.085520023606957
snowlines,29.26676162635919
snowlines,26.573964402706654
snowlines,15.472442290045398
snowlines,18.082721481975877
snowlines,19.66422202055598
snowlines,21.909790449318738
snowlines,24.947862119641677
snowlines,22.531493853132982
snowlines,23.963195600795324
snowlines,18.33014556579834
snowlines,22.941782341910724
snowlines,28.30968582874967
snowlines,32.68959601015179
snowlines,16.72442225859741
snowlines,23.360408454701965
snowlines,15.455578767110335
snowlines,27.477295841398902
snowlines,20.312110765389377
snowlines,14.26580036398109
snowlines,25.412501039813513
snowlines,23.337084437464217
snowlines,36.489735691248725
snowlines,21.18819975970079
snowlines,28.1369811440306
snowlines,24.651907335768147
snowlines,17.809862151562182
snowlines,27.364142429545858
snowlines,17.42632027173983
snowlines,25.136170434289603
snowlines,24.90853632388071
snowlines,25.392149808424374
snowlines,18.678699347677306
snowlines,27.533539986220084
snowlines,25.25971249718034
snowlines,26.057153577383207
snowlines,22.57490813653838
snowlines,20.204432674958934
snowlines,25.52207403273675
snowlines,18.72054186476185
snowlines,30.085980526829438
snowlines,21.94651120400832
snowlines,20.533325630008488
snowlines,23.54719627302432
snowlines,22.63013254404085
snowlines,17.708980104757494
snowlines,22.993479718588137
filibusters,33.59434737191462
filibusters,41.2109027168388
filibusters,42.84199047180792
filibusters,39.72561916145705
filibusters,51.257628164096744
filibusters,34.17381484573713
filibusters,36.80609384915506
filibusters,31.53819660485713
filibusters,45.569215784329856
filibusters,43.35042664261933
filibusters,40.69507786697709
filibusters,42.77312374768588
filibusters,36.02713351552816
filibusters,40.90424073343061
filibusters,39.872201057799785
filibusters,41.81035849195532
filibusters,38.94141317029695
filibusters,36.027938644334256
filibusters,43.60638384951182
filibusters,44.681781009253555
filibusters,42.10075334194385
filibusters,41.90186978425744
filibusters,30.05980383571839
filibusters,33.10779588299504
filibusters,42.972840102099326
filibusters,38.40757449051607
filibusters,39.51311813887371
filibusters,43.334762530103816
filibusters,46.29119211351414
filibusters,39.611240216515945
filibusters,41.241990144809115
filibusters,44.12308522417142
filibusters,46.215792486295705
filibusters,41.93781506230912
filibusters,40.232678763283765
filibusters,41.930999515289145
filibusters,46.70419195148365
filibusters,44.12844454156239
filibusters,43.34690477083779
filibusters,35.11293142886652
filibusters,47.07218539879864
filibusters,35.63351694871515
filibusters,40.87379818419015
filibusters,35.28757205257964
filibusters,36.57723305714775
filibusters,33.849087976989466
filibusters,35.71672447445009
filibusters,46.948591110294764
filibusters,52.26739540001009
filibusters,39.56384477151132
filibusters,30.820865211904316
filibusters,39.36246532343294
filibusters,43.12434123533812
filibusters,42.1362706121526
filibusters,43.1275849284543
filibusters,39.13958716717192
filibusters,38.8614297084879
filibusters,49.06106359506258
filibusters,46.69315623449034
filibusters,40.34824048504367
filibusters,43.32898162879566
filibusters,42.914566418199136
filibusters,43.74633192037454
filibusters,36.99503130627807
filibusters,43.98605433063048
filibusters,38.98737019448185
filibusters,41.0178986691797
filibusters,41.70503952201145
filibusters,41.76401437113551
filibusters,42.86049127678776
filibusters,44.4728329633324
filibusters,36.38638194312178
filibusters,46.601126360633295
filibusters,36.65730914167525
filibusters,31.735115075198742
filibusters,38.68149438203249
filibusters,45.06011475689429
filibusters,46.18045828727926
filibusters,39.42631018819581
filibusters,44.3923306039557
filibusters,38.97300540975646
filibusters,38.98513267078236
filibusters,39.69762732688435
filibusters,35.983073002168474
filibusters,40.583705583231534
filibusters,41.39299216741735
filibusters,40.91576016247222
filibusters,44.021552651252264
filibusters,37.541559105315315
filibusters,51.88829073214316
filibusters,43.12709937410718
filibusters,41.327578551850436
filibusters,31.729971576813497
filibusters,33.034518798794295
filibusters,35.85537923195849
filibusters,42.78814602533803
filibusters,35.76878753581337
