value,label
108.68,Judaea
118.1,Judaea
142.93,Judaea
113.80999999999999,Judaea
129.82,Judaea
143.76,Judaea
158.42,Judaea
106.47,Judaea
136.62,Judaea
121.81,Judaea
157.42000000000002,Judaea
135.87,Judaea
118.87,Judaea
131.69,Judaea
105.28,Judaea
149.67,Judaea
132.18,Judaea
125.64,Judaea
124.42,Judaea
90.05000000000001,Judaea
101.89,Judaea
122.76,Judaea
134.23000000000002,Judaea
108.97,Judaea
94.14999999999999,Judaea
132.82,Judaea
131.20999999999998,Judaea
125.39,Judaea
139.04,Judaea
157.70999999999998,Judaea
110.43,Judaea
123.53,Judaea
142.63,Judaea
153.12,Judaea
132.16,Judaea
94.62,Judaea
133.88,Judaea
79.83,Judaea
150.25,Judaea
136.26,Judaea
118.26,Judaea
127.53,Judaea
103.95,Judaea
156.93,cytopenias
137.57999999999998,cytopenias
161.59,cytopenias
154.92,cytopenias
149.76999999999998,cytopenias
154.68,cytopenias
125.2,cytopenias
144.04,cytopenias
144.91,cytopenias
140.43,cytopenias
145.89000000000001,cytopenias
143.80999999999997,cytopenias
128.89,cytopenias
145.34,cytopenias
99.98,cytopenias
167.62,cytopenias
163.49,cytopenias
138.63,cytopenias
138.92000000000002,cytopenias
138.48000000000002,cytopenias
138.79999999999998,cytopenias
166.92,cytopenias
150.39000000000001,cytopenias
126.36,cytopenias
158.72,cytopenias
143.55,cytopenias
155.17999999999998,cytopenias
141.36,cytopenias
147.85999999999999,cytopenias
137.28,cytopenias
133.13,cytopenias
134.36,cytopenias
150.51,cytopenias
128.27,cytopenias
152.19,cytopenias
144.95999999999998,cytopenias
129.79,cytopenias
147.82,cytopenias
135.0,cytopenias
144.95999999999998,cytopenias
155.27,cytopenias
157.29,cytopenias
128.28,cytopenias
172.18,cytopenias
131.46,cytopenias
139.8,cytopenias
149.83,cytopenias
155.33,cytopenias
130.95,cytopenias
149.81,cytopenias
143.69,cytopenias
140.1,cytopenias
149.04,cytopenias
142.60999999999999,cytopenias
153.07,cytopenias
136.37,cytopenias
156.79000000000002,cytopenias
143.87,cytopenias
144.52,cytopenias
137.7,cytopenias
155.85,cytopenias
146.23,cytopenias
170.78,cytopenias
158.47,cytopenias
144.35,cytopenias
146.32999999999998,cytopenias
158.72,cytopenias
139.85,cytopenias
143.26,cytopenias
123.88,cytopenias
160.89,cytopenias
143.84,cytopenias
145.61999999999998,cytopenias
147.56,cytopenias
123.43,cytopenias
154.73000000000002,cytopenias
143.06,cytopenias
163.05,cytopenias
141.63,cytopenias
142.39,cytopenias
126.89,cytopenias
161.47000000000003,cytopenias
131.69,cytopenias
151.97,cytopenias
128.01,cytopenias
140.97,cytopenias
133.2,cytopenias
130.17,cytopenias
167.89,cytopenias
161.39000000000001,cytopenias
141.32,cytopenias
130.01,cytopenias
141.5,cytopenias
151.0,cytopenias
128.44,cytopenias
144.88,cytopenias
133.82,cytopenias
153.43,cytopenias
139.26,cytopenias
158.82,cytopenias
152.22,cytopenias
152.26,cytopenias
134.92000000000002,cytopenias
134.94,cytopenias
143.54,cytopenias
355.8,azithromycin
212.76000000000002,azithromycin
342.0,azithromycin
295.07,azithromycin
296.45000000000005,azithromycin
321.33,azithromycin
236.49,azithromycin
311.71,azithromycin
282.96999999999997,azithromycin
242.88,azithromycin
278.86,azithromycin
307.15999999999997,azithromycin
199.28,azithromycin
304.40000000000003,azithromycin
247.12,azithromycin
293.34000000000003,azithromycin
233.23,azithromycin
279.83,azithromycin
363.41,azithromycin
262.4,azithromycin
203.64000000000001,azithromycin
242.79000000000002,azithromycin
211.22,azithromycin
207.26000000000002,azithromycin
314.28,azithromycin
342.24,azithromycin
264.09000000000003,azithromycin
256.45,azithromycin
256.18,azithromycin
250.17,azithromycin
268.96,azithromycin
225.97,azithromycin
253.98999999999998,azithromycin
211.32,azithromycin
305.81,azithromycin
224.64999999999998,azithromycin
306.31,azithromycin
222.3,azithromycin
262.17,azithromycin
218.62,azithromycin
239.71,azithromycin
265.76,azithromycin
278.59000000000003,azithromycin
227.35000000000002,azithromycin
270.93,azithromycin
261.0,azithromycin
272.62,azithromycin
364.77000000000004,azithromycin
239.12,azithromycin
227.85999999999999,azithromycin
238.16,azithromycin
301.69,azithromycin
196.64999999999998,azithromycin
212.11,azithromycin
277.68,azithromycin
281.17,azithromycin
157.64999999999998,azithromycin
246.39000000000001,azithromycin
324.65,azithromycin
272.1,azithromycin
304.39,azithromycin
300.34999999999997,azithromycin
208.32,azithromycin
300.90999999999997,azithromycin
339.6,azithromycin
311.37,azithromycin
189.39000000000001,azithromycin
268.73,azithromycin
259.31,azithromycin
213.57999999999998,azithromycin
192.97000000000003,azithromycin
310.3,azithromycin
228.91,azithromycin
266.01,azithromycin
369.59,azithromycin
263.12,azithromycin
233.48,azithromycin
241.66,azithromycin
265.35,azithromycin
228.89999999999998,azithromycin
337.24,azithromycin
250.62,azithromycin
317.05,azithromycin
257.87,azithromycin
351.63,azithromycin
249.39,azithromycin
257.56,azithromycin
223.64000000000001,azithromycin
241.48000000000002,azithromycin
335.65,azithromycin
263.75,azithromycin
289.17,azithromycin
307.53000000000003,azithromycin
301.46,azithromycin
307.74,azithromycin
239.85000000000002,azithromycin
218.61,azithromycin
213.91,azithromycin
239.69,azithromycin
282.28999999999996,azithromycin
304.9,azithromycin
243.22,azithromycin
246.67000000000002,azithromycin
274.47999999999996,azithromycin
187.20000000000002,azithromycin
188.72,limey
203.63,limey
191.36,limey
180.76999999999998,limey
175.07,limey
210.13,limey
177.58,limey
196.79,limey
197.2,limey
197.73,limey
171.94,limey
186.38,limey
226.26000000000002,limey
194.67,limey
220.11,limey
206.5,limey
180.78,limey
195.15,limey
189.14,limey
185.44,limey
201.4,limey
197.45,limey
179.21,limey
191.54000000000002,limey
176.3,limey
215.51,limey
196.14000000000001,limey
188.47,limey
190.55,limey
198.68,limey
158.14000000000001,limey
224.76000000000002,limey
187.62,limey
200.44,limey
213.22,limey
193.4,limey
184.95,limey
161.25,limey
177.97,limey
187.82999999999998,limey
198.04999999999998,limey
174.53,limey
197.57,limey
187.94,limey
191.75,limey
192.65,limey
195.57,limey
183.87,limey
172.59,limey
159.99,limey
173.85,limey
182.36,limey
161.89000000000001,limey
202.75,limey
147.37,limey
185.67,limey
158.42000000000002,limey
193.11999999999998,limey
196.0,limey
169.2,limey
201.79999999999998,limey
201.69,limey
195.53,limey
138.10999999999999,limey
184.72,limey
206.13,limey
202.97,limey
209.15,limey
208.57,limey
187.48,limey
176.18,limey
189.51,limey
175.92000000000002,limey
196.46,limey
176.10999999999999,limey
184.87,limey
192.21,limey
195.5,limey
197.47,limey
198.92,limey
204.79,limey
179.64,limey
203.98000000000002,limey
174.38000000000002,limey
180.56,limey
192.78,limey
164.26,limey
209.61,limey
170.29,limey
198.56,limey
138.85,limey
218.27,limey
189.24,limey
191.17000000000002,limey
201.36,limey
184.65,limey
196.11,limey
209.83,limey
201.38,limey
176.81,limey
199.73,limey
219.91,limey
195.34,limey
201.26,limey
163.10999999999999,limey
44.64,fluor-spar
42.61,fluor-spar
48.089999999999996,fluor-spar
51.71,fluor-spar
43.79,fluor-spar
43.230000000000004,fluor-spar
47.61,fluor-spar
44.339999999999996,fluor-spar
46.11,fluor-spar
43.93,fluor-spar
41.58,fluor-spar
40.94,fluor-spar
43.61,fluor-spar
48.53,fluor-spar
44.09,fluor-spar
41.67,fluor-spar
44.12,fluor-spar
48.120000000000005,fluor-spar
47.33,fluor-spar
48.16,fluor-spar
42.449999999999996,fluor-spar
48.17,fluor-spar
43.49,fluor-spar
45.669999999999995,fluor-spar
43.54,fluor-spar
45.56999999999999,fluor-spar
48.09,fluor-spar
43.98,fluor-spar
45.96,fluor-spar
40.41,fluor-spar
48.03,fluor-spar
43.07,fluor-spar
47.43,fluor-spar
46.63,fluor-spar
47.620000000000005,fluor-spar
45.72,fluor-spar
39.69,fluor-spar
42.779999999999994,fluor-spar
43.28,fluor-spar
42.72,fluor-spar
46.33,fluor-spar
44.6,fluor-spar
50.09,fluor-spar
47.739999999999995,fluor-spar
47.68,fluor-spar
49.349999999999994,fluor-spar
48.370000000000005,fluor-spar
45.22,fluor-spar
48.300000000000004,fluor-spar
45.010000000000005,fluor-spar
40.870000000000005,fluor-spar
42.33,fluor-spar
46.910000000000004,fluor-spar
46.85,fluor-spar
46.1,fluor-spar
44.39,fluor-spar
47.18,fluor-spar
49.74,fluor-spar
49.47,fluor-spar
47.489999999999995,fluor-spar
42.07,fluor-spar
48.74,fluor-spar
41.72,fluor-spar
44.09,fluor-spar
43.35,fluor-spar
47.59,fluor-spar
42.32,fluor-spar
48.68,fluor-spar
46.69,fluor-spar
41.55,fluor-spar
41.14,fluor-spar
41.47,fluor-spar
47.54,fluor-spar
42.94,fluor-spar
41.32,fluor-spar
46.8,fluor-spar
46.589999999999996,fluor-spar
46.83,fluor-spar
49.94,fluor-spar
47.620000000000005,fluor-spar
42.01,fluor-spar
46.07,fluor-spar
44.629999999999995,fluor-spar
47.25,fluor-spar
43.66,fluor-spar
48.86,fluor-spar
44.51,fluor-spar
43.410000000000004,fluor-spar
40.77,fluor-spar
41.62,fluor-spar
48.95,fluor-spar
48.5,fluor-spar
45.15,fluor-spar
41.53,fluor-spar
42.3,fluor-spar
48.48,fluor-spar
45.65,fluor-spar
47.15,fluor-spar
47.82,fluor-spar
48.7,fluor-spar
49.16,fluor-spar
45.67,fluor-spar
45.48,fluor-spar
43.690000000000005,fluor-spar
40.99,fluor-spar
