x,y,label
-2.863,23.831,dissection
2.471,8.508,dissection
8.084,-12.109,dissection
8.892,-48.691,dissection
-9.965,19.054,dissection
0.542,8.385,dissection
0.311,-0.399,dissection
-2.862,31.704,dissection
1.867,64.322,dissection
1.861,-2.629,dissection
-4.764,34.532,dissection
0.39,70.445,dissection
-5.67,0.74,dissection
2.112,40.014,dissection
1.999,45.218,dissection
15.207,-7.061,dissection
-1.502,-6.267,dissection
-0.046,-23.371,dissection
6.193,-21.862,dissection
-3.521,-12.238,dissection
5.177,32.613,dissection
1.241,-5.927,dissection
-0.415,-2.116,dissection
-4.968,10.826,dissection
-0.186,-6.552,dissection
-2.307,10.803,dissection
2.073,59.247,dissection
0.128,53.159,dissection
3.178,-39.177,dissection
-0.204,-2.656,dissection
-0.024,-10.628,dissection
2.188,4.732,dissection
-3.927,21.636,dissection
3.603,-36.184,dissection
-0.029,14.063,dissection
4.864,-4.587,dissection
-0.467,5.359,dissection
-0.527,0.264,dissection
0.801,3.109,dissection
1.118,-18.089,dissection
3.303,41.349,dissection
0.501,-8.557,dissection
-0.721,38.077,dissection
-4.219,4.891,dissection
0.009,-8.7,dissection
0.259,57.948,dissection
8.598,11.998,dissection
2.379,-8.641,dissection
5.083,89.891,dissection
5.132,18.219,dissection
-0.462,7.683,dissection
1.518,-14.118,dissection
7.423,-11.468,dissection
0.121,-41.781,dissection
3.977,41.62,dissection
13.458,-17.972,dissection
-2.165,29.321,augment
0.911,-19.138,augment
23.983,9.493,augment
-3.691,-38.121,augment
-6.905,8.739,augment
-3.583,13.349,augment
5.184,26.38,augment
0.059,-9.518,augment
3.819,-23.569,augment
-0.261,-20.009,augment
4.895,1.749,augment
17.89,33.923,augment
13.004,-30.954,augment
5.872,-17.518,augment
-2.908,-4.629,augment
2.375,-28.027,augment
-6.701,-42.348,augment
-0.74,-31.144,augment
5.938,-16.866,augment
6.126,-36.574,augment
-5.054,-48.433,augment
1.75,22.712,augment
-4.005,4.989,augment
3.548,-13.119,augment
-12.458,-46.377,augment
-5.54,-37.639,augment
2.891,5.667,augment
-1.661,-11.913,augment
-2.588,-17.008,augment
-7.817,-57.622,augment
4.279,-22.661,augment
5.538,-27.138,augment
3.977,-17.906,augment
0.376,-0.104,augment
9.297,7.854,augment
2.284,-46.366,augment
0.017,-20.145,augment
-17.494,-7.924,augment
-2.51,14.273,augment
0.422,-42.827,augment
7.398,35.91,augment
-1.158,-12.803,augment
2.482,15.967,augment
0.031,-31.671,augment
-6.307,-35.964,augment
-0.581,-21.6,augment
11.279,19.403,augment
0.056,10.145,augment
-0.095,-0.929,augment
-1.434,-10.851,augment
-7.33,-4.738,augment
8.615,-40.18,augment
8.124,-17.266,augment
10.732,24.31,augment
-4.674,8.67,augment
-16.051,11.002,augment
3.746,6.113,augment
-1.85,-27.981,augment
4.948,-18.719,augment
-0.166,-34.639,augment
0.907,-76.861,augment
0.705,-21.205,augment
4.586,-39.741,augment
5.089,-26.78,augment
1.496,-9.951,augment
0.044,-53.504,augment
1.859,-53.675,augment
-6.273,-51.018,augment
2.672,-19.189,augment
-21.163,-23.37,augment
0.266,-15.111,augment
0.56,27.138,augment
0.145,-9.734,augment
-4.624,-14.582,augment
0.021,-29.731,augment
-5.575,4.626,augment
8.842,24.914,augment
-0.727,-24.975,augment
1.473,-11.324,augment
-0.168,12.23,augment
-0.654,-59.982,augment
-10.972,-5.581,augment
5.075,16.322,augment
-1.576,-13.295,augment
-3.393,3.731,augment
0.154,51.316,augment
-3.558,27.023,augment
1.233,-12.117,augment
-8.222,-3.497,augment
4.162,-8.875,augment
-0.034,1.382,augment
2.799,-6.378,augment
-9.487,20.681,augment
-1.45,24.652,augment
-0.585,-24.979,augment
-1.86,-43.594,augment
1.159,6.236,augment
-10.394,-7.391,augment
-0.076,10.202,augment
-7.858,-51.053,augment
3.057,-19.299,augment
-3.867,6.067,augment
1.518,-1.477,augment
-3.057,-13.697,augment
-16.706,-6.484,augment
-7.143,7.761,augment
-1.904,42.148,augment
-0.8,-9.167,augment
-0.056,-23.354,augment
13.82,-1.994,augment
5.446,-16.994,augment
-7.175,-41.67,augment
4.087,6.539,augment
2.212,20.943,augment
1.072,-21.06,augment
-6.5,-24.137,augment
0.408,16.086,augment
-3.716,-4.799,augment
-1.102,20.462,augment
-0.012,0.2,augment
13.817,-13.063,augment
-2.951,-8.529,augment
-10.217,10.486,augment
-14.859,0.697,augment
0.07,5.474,augment
-3.238,12.682,augment
7.743,-17.313,augment
-7.466,-14.443,augment
-3.009,22.759,augment
8.824,20.445,augment
-3.881,5.71,augment
0.177,32.929,augment
3.835,7.267,augment
-5.525,-5.431,augment
12.139,3.467,augment
7.709,-5.599,augment
-3.199,-34.405,augment
-5.144,-1.873,augment
-2.246,8.465,augment
2.606,-33.061,augment
8.054,-61.083,augment
-3.075,-22.294,augment
0.961,7.822,augment
-10.55,-32.779,augment
-1.661,9.949,augment
5.548,24.135,augment
3.149,8.558,augment
-1.211,-38.912,augment
-4.282,-32.926,augment
-5.245,-25.929,augment
6.095,18.15,augment
-7.453,-4.428,augment
-13.177,3.837,augment
-5.125,13.267,augment
3.491,37.647,augment
6.544,-28.419,augment
-0.077,19.827,augment
-3.529,-25.603,augment
-0.739,-9.521,augment
-12.134,0.423,augment
7.086,-30.871,augment
-0.238,-3.837,augment
-1.629,-12.756,augment
0.756,14.746,augment
-3.12,-9.63,augment
-11.416,-53.383,augment
8.983,-14.204,augment
-0.983,-14.082,augment
7.747,-3.759,augment
2.567,42.742,augment
1.79,-26.954,augment
0.056,-5.787,augment
2.926,-16.917,augment
