value,label
201.68,mastiffs
217.48,mastiffs
189.29,mastiffs
222.67000000000002,mastiffs
225.85000000000002,mastiffs
255.36,mastiffs
288.35,mastiffs
278.02,mastiffs
241.46,mastiffs
274.32,mastiffs
235.59,mastiffs
310.99,mastiffs
229.01000000000002,mastiffs
264.35,mastiffs
274.86,mastiffs
229.60000000000002,mastiffs
232.42,mastiffs
160.53,mastiffs
264.8,mastiffs
247.6,mastiffs
237.36,mastiffs
253.92,mastiffs
242.02,mastiffs
264.84999999999997,mastiffs
261.27,mastiffs
237.51,mastiffs
196.11,mastiffs
178.17000000000002,mastiffs
293.93,mastiffs
317.66999999999996,mastiffs
240.82,mastiffs
296.35,mastiffs
236.57,mastiffs
196.37,mastiffs
236.20000000000002,mastiffs
214.37,mastiffs
228.43,mastiffs
235.22,mastiffs
239.92,mastiffs
192.52,mastiffs
252.41,mastiffs
145.68,mastiffs
279.64,mastiffs
219.22,mastiffs
195.63,mastiffs
186.63,mastiffs
184.33,mastiffs
187.57,mastiffs
183.63,mastiffs
211.88,mastiffs
199.93,mastiffs
236.39000000000001,mastiffs
196.01,mastiffs
234.29000000000002,mastiffs
218.62,mastiffs
236.60999999999999,mastiffs
216.14,mastiffs
274.69,mastiffs
234.42,mastiffs
225.42999999999998,mastiffs
162.29999999999998,mastiffs
168.51999999999998,mastiffs
298.13,mastiffs
168.54999999999998,mastiffs
272.23,mastiffs
242.63,mastiffs
