perennibranch,azithromycin
caramelisation,78.19742592157772
caramelisation,77.16611934852382
caramelisation,79.15464375799452
caramelisation,88.69381772939792
caramelisation,72.64194344788869
caramelisation,79.65186349058095
caramelisation,79.25140789629225
caramelisation,86.80611684209549
caramelisation,76.9208947974332
Judaea,96.8167899120714
Judaea,87.79860730404273
Judaea,94.84200039187861
Judaea,106.00097948049401
Judaea,101.0021542873985
Judaea,99.40748677571462
Judaea,97.74292595573937
Judaea,100.86230505767202
Judaea,104.22704156634896
Judaea,97.35541524010712
Judaea,99.23200452124495
Judaea,97.14100568538254
Judaea,102.61899572387678
Judaea,95.44485246566404
Judaea,92.13275675819078
Judaea,96.49958389939042
Judaea,101.60012766950277
Judaea,101.09099867699442
Judaea,94.2630554932051
Judaea,103.90873962284185
Judaea,95.9511486858505
Judaea,108.55203526387028
Judaea,104.89782802056037
Judaea,90.58180325500916
Judaea,107.43231643645606
Judaea,101.61151274832464
Judaea,103.8055986790549
Judaea,85.63986077393534
Judaea,103.30419909838048
Judaea,101.14165410604176
Judaea,107.672982891391
Judaea,112.05430031432113
Judaea,105.78852240581325
Judaea,105.62572702022652
Judaea,96.83943274206118
Judaea,97.47948153695053
Judaea,110.69486522180785
Judaea,95.81362172843308
Judaea,85.37916132101682
Judaea,92.0824553309444
Judaea,91.99098779828753
Judaea,94.15819415133461
Judaea,97.21920139896676
Judaea,99.32890061382541
Judaea,108.48883442310893
Judaea,84.13475223679887
Judaea,100.74838185196015
Judaea,102.43474638576414
Judaea,100.75682827342223
Judaea,94.45681949057223
Judaea,98.63105022094437
Judaea,90.69997023238888
Judaea,93.46703771890168
Judaea,99.63212502380851
Judaea,100.98477121905734
Judaea,96.28564153895132
Judaea,104.01525464386702
Judaea,107.19934563110456
Judaea,103.99847551978718
Judaea,90.53395321225192
Judaea,91.56473500580476
Judaea,91.42258899300273
Judaea,97.66529602933014
Judaea,104.60634308748045
Judaea,94.17320255678709
Judaea,99.7997069306263
Judaea,94.77057277220827
Judaea,94.11078737212605
Judaea,91.15167276717933
Judaea,95.84190671865582
Judaea,93.80266438224538
Judaea,106.81794335513935
Judaea,88.76984209986104
Judaea,97.21367739864421
Judaea,103.64878079705814
Judaea,89.83736339596251
Judaea,88.02096238420471
Judaea,90.91113674673537
Judaea,92.99075369617992
Judaea,102.91920901597187
Judaea,105.34863736719646
Judaea,101.02699615443717
Judaea,97.2864330271621
Judaea,102.48067276778127
Judaea,103.91948081523766
Judaea,89.63807508114769
Judaea,103.29416080291378
Judaea,95.53452687812353
Judaea,87.35378057374407
Judaea,94.20376721452814
Judaea,99.18253230975682
Judaea,106.37544485430486
Judaea,95.58767074175245
Judaea,100.88900635962686
rhomboids,91.53667824065101
rhomboids,88.77454328337637
rhomboids,97.04204975854832
rhomboids,80.21854985233358
rhomboids,87.75300805893716
rhomboids,79.5056395112236
rhomboids,93.7246214697368
rhomboids,84.635954189717
rhomboids,82.46608614644033
rhomboids,93.15600388546915
rhomboids,82.97858963610375
rhomboids,82.83771644562373
rhomboids,85.74748087786789
rhomboids,81.98199636776856
rhomboids,89.75783538050071
rhomboids,100.01239407373195
rhomboids,72.85791181739589
rhomboids,84.18081350717053
rhomboids,82.46223563861312
rhomboids,78.96596929687918
rhomboids,86.41658076745887
rhomboids,66.717162924081
rhomboids,101.14218488349717
rhomboids,91.4416235528789
rhomboids,85.75719519566837
rhomboids,84.59930971645122
rhomboids,84.77431895397385
rhomboids,81.24666072135966
rhomboids,84.96311581230333
rhomboids,75.58936291705992
rhomboids,78.36537938573024
rhomboids,92.60588868927871
rhomboids,81.74113520284739
rhomboids,81.69466539057306
rhomboids,84.27863641750078
rhomboids,91.70747268666855
rhomboids,83.15495611771699
rhomboids,83.05735784349727
rhomboids,89.95908074857752
rhomboids,66.84281460668907
rhomboids,89.66099722019499
rhomboids,90.48430163781696
rhomboids,85.93788664095932
rhomboids,78.42908728130836
rhomboids,85.55764131821886
rhomboids,87.66216502047507
rhomboids,89.49961620770694
rhomboids,79.19087230427787
rhomboids,81.26065643238493
rhomboids,81.58262738844351
rhomboids,92.16790256554667
rhomboids,92.51521132841165
rhomboids,81.45624187724154
rhomboids,75.60826518256096
rhomboids,77.12781172858843
rhomboids,88.80769857233838
rhomboids,88.15590326996492
rhomboids,88.42099361700808
rhomboids,83.1344415803766
rhomboids,84.16339692861673
rhomboids,89.0612911438075
rhomboids,80.03606809799705
rhomboids,78.21240332290574
rhomboids,83.16086668543278
rhomboids,82.73553766116613
rhomboids,84.47154795635178
rhomboids,103.32160047863547
rhomboids,99.21358973219414
rhomboids,79.7732121733312
rhomboids,72.06601614973208
rhomboids,81.32488561887511
rhomboids,81.16411800365019
rhomboids,81.7446422398904
rhomboids,88.95161969545124
rhomboids,88.31096254128454
rhomboids,83.6538652669896
rhomboids,74.92103080029304
rhomboids,89.41549630749108
rhomboids,89.34970355252545
rhomboids,85.96981069737132
rhomboids,78.30326714510143
rhomboids,87.4108424091099
rhomboids,90.47808461864693
rhomboids,78.6373433334736
rhomboids,96.22371418763672
rhomboids,93.08350585860782
rhomboids,84.88949369842143
rhomboids,92.40059928631372
rhomboids,85.13161888112097
rhomboids,93.82202200046221
rhomboids,87.04816498405201
rhomboids,84.68901949225173
rhomboids,72.40085222390107
rhomboids,81.63966729729043
rhomboids,81.87528154769231
rhomboids,80.67923640559445
rhomboids,86.40274423311237
rhomboids,88.67398678461359
rhomboids,97.05278489693151
rhomboids,76.61473633754073
rhomboids,94.35197869051792
rhomboids,102.26140376477909
rhomboids,69.84457463239065
rhomboids,81.76208610708585
rhomboids,81.32693232506531
rhomboids,87.28708926423457
rhomboids,74.7491988633164
bull-tongue,81.6302878442515
bull-tongue,78.8855254180186
bull-tongue,88.53741477787662
bull-tongue,89.68684360559324
bull-tongue,80.65899108766116
bull-tongue,79.54786080228487
bull-tongue,73.69293014555457
bull-tongue,84.42802165831735
bull-tongue,73.7298451167934
bull-tongue,92.41824755634008
bull-tongue,71.85112890548274
bull-tongue,79.75212209805761
bull-tongue,74.19479274728096
bull-tongue,78.60592300666933
bull-tongue,78.82474329280579
bull-tongue,100.06160874954868
bull-tongue,75.72152592702616
bull-tongue,85.17300658883514
bull-tongue,77.01489203095218
bull-tongue,77.80100698174635
bull-tongue,62.428550700266
bull-tongue,80.92148040292949
bull-tongue,72.02177478823457
bull-tongue,78.43078897133688
bull-tongue,86.3959732007202
bull-tongue,84.85738620301957
bull-tongue,71.50561701343976
bull-tongue,82.66847853164272
bull-tongue,76.76551706297506
bull-tongue,77.88970550419994
bull-tongue,73.79244892982007
bull-tongue,84.9810347460915
bull-tongue,74.93864526904922
bull-tongue,78.83273827680385
bull-tongue,82.28197277657726
bull-tongue,83.29822731896901
bull-tongue,85.1283280915931
bull-tongue,78.91255400993862
bull-tongue,77.46658620219966
bull-tongue,78.33178101969933
bull-tongue,72.23511083942675
bull-tongue,75.46283552201366
bull-tongue,77.73721206867513
bull-tongue,74.42025012893902
bull-tongue,77.12179355901714
bull-tongue,82.21500336604271
bull-tongue,76.25367579571424
bull-tongue,87.32094145947273
bull-tongue,83.13713865562421
bull-tongue,74.32272521594551
bull-tongue,81.61113998016768
bull-tongue,86.38825875860537
bull-tongue,71.4315893889801
bull-tongue,83.18159867551637
bull-tongue,75.49110297912888
bull-tongue,83.52553012143258
bull-tongue,74.39274186888012
bull-tongue,77.10073467774049
bull-tongue,77.14923584174346
bull-tongue,68.91170970655307
bull-tongue,82.70900671844925
bull-tongue,74.71790649270568
bull-tongue,76.04332810085315
bull-tongue,85.3438877430905
bull-tongue,79.38221143075593
bull-tongue,75.29717825815264
bull-tongue,84.8188748038617
bull-tongue,80.48604024379576
bull-tongue,78.98498364728862
bull-tongue,81.99628481260929
bull-tongue,75.04531499990392
bull-tongue,88.51473043777091
bull-tongue,73.98398718718592
bull-tongue,78.35534597356761
bull-tongue,82.8066030573876
bull-tongue,83.13082590433221
bull-tongue,83.5145364741699
bull-tongue,74.82386288443193
bull-tongue,80.64023747242965
bull-tongue,75.3204743470863
bull-tongue,71.69909871491787
bull-tongue,87.63102393758541
bull-tongue,79.86835138507492
bull-tongue,83.20355315257738
bull-tongue,67.1460621368621
bull-tongue,89.27405635698939
bull-tongue,71.09077593371373
bull-tongue,76.84602358444309
bull-tongue,80.07948613658174
bull-tongue,74.16148774825744
bull-tongue,69.78059530450449
bull-tongue,73.79873974348112
bull-tongue,87.85565129015029
bull-tongue,78.60523795930872
bull-tongue,73.25868186254164
