cytopenias,substitutes
dissection,75.9274091587691
dissection,72.73734004269342
dissection,73.96292243461848
dissection,74.49313759703047
dissection,81.67558140686967
dissection,73.53848018068811
dissection,78.15223938758166
dissection,74.4801849463098
dissection,74.12001940333045
dissection,78.21692917577369
dissection,69.60769729622172
dissection,76.45100275281308
dissection,67.164395054935
dissection,78.26909322479767
dissection,64.44611399512706
dissection,67.93521775547919
dissection,67.67036182470652
dissection,70.25876620293933
dissection,72.45170280085475
dissection,68.9246619653676
dissection,77.25677422637702
dissection,80.9276456721338
dissection,79.84603783086857
dissection,73.86645180356986
dissection,76.80858460462363
dissection,74.5248961551834
dissection,79.54075588218427
dissection,74.12849787296147
dissection,76.82343260202096
dissection,74.25585864911204
dissection,67.95166309144602
dissection,71.08597133902757
dissection,69.50678832527336
dissection,71.19303044912714
dissection,74.35412179388409
dissection,69.37715611190532
dissection,82.70267700785409
dissection,65.21688032434068
dissection,69.03241556299294
dissection,66.3753897894955
dissection,73.52984546157734
dissection,72.35285029716465
dissection,63.076219543125426
dissection,70.75574019233557
dissection,67.56295098197646
dissection,76.4480826962786
dissection,75.04755424578987
dissection,76.32364440507237
dissection,74.54225317386587
dissection,77.9609297217541
dissection,74.32546747549544
dissection,67.01017778105034
dissection,77.85386747321917
dissection,78.96898225701968
dissection,74.85090426785696
dissection,73.08486065422062
dissection,71.86581761600686
dissection,78.44026679777485
dissection,62.34489808771174
dissection,71.92678895431591
dissection,71.14821556718877
dissection,82.54000816493759
dissection,73.859566713497
dissection,69.50945746895624
dissection,68.51853385853688
dissection,73.00102389048115
dissection,61.75229530932526
dissection,67.09389532720502
dissection,73.48403309094556
dissection,79.28491306432946
dissection,72.94800738134632
dissection,75.53277151650212
dissection,74.36873550125549
dissection,73.95943353578944
dissection,79.23385405611226
dissection,68.12704932206437
dissection,73.15885584067883
rhomboids,74.88371338127463
rhomboids,74.80853750958794
rhomboids,76.82684264718318
rhomboids,78.4696372756346
rhomboids,85.06144390278283
rhomboids,78.62758683193202
rhomboids,83.00725304294697
rhomboids,77.16555226919837
rhomboids,81.55007664063993
rhomboids,71.52844352746118
rhomboids,81.16079487335094
rhomboids,78.6444300974664
rhomboids,74.53160437091317
rhomboids,83.66791534271401
rhomboids,86.20827907882507
rhomboids,86.34263439623857
rhomboids,83.29956228727431
rhomboids,84.85178571342435
rhomboids,86.29312017752876
rhomboids,76.82405984315928
rhomboids,84.59567328345537
rhomboids,78.13471657536623
rhomboids,79.08069910008713
rhomboids,76.06069705426691
rhomboids,77.91284362802278
rhomboids,72.51926487791391
rhomboids,73.73863658953228
rhomboids,75.45874533431663
rhomboids,72.39254732808105
rhomboids,78.5378939156404
rhomboids,80.86084859540223
rhomboids,83.39740670491351
rhomboids,74.5691540626212
rhomboids,88.60699347365545
rhomboids,75.361369370146
rhomboids,76.95378157203479
rhomboids,78.56479245658575
rhomboids,79.709366201472
rhomboids,81.02393787869872
rhomboids,78.32838566019721
rhomboids,76.55883280717572
rhomboids,76.32710857794017
rhomboids,80.9583697107555
rhomboids,73.63558497301547
rhomboids,76.4570108381894
rhomboids,86.47942275752445
rhomboids,80.77942419508899
rhomboids,80.44232840029044
rhomboids,77.14503789069497
rhomboids,76.11657264824785
rhomboids,84.58135299650127
rhomboids,83.9744337851981
rhomboids,82.144065336979
rhomboids,78.13497974425252
rhomboids,83.28519395737663
rhomboids,72.81236460159346
rhomboids,71.72920440914203
rhomboids,78.92240700183805
rhomboids,78.71693059664759
rhomboids,72.65866034982042
rhomboids,86.69231751394581
rhomboids,76.13604136151767
rhomboids,75.94483753845202
rhomboids,75.31613390542118
rhomboids,75.06109149837575
rhomboids,73.1249789220559
rhomboids,78.26306594827814
rhomboids,79.98108798355422
rhomboids,77.0047218808291
rhomboids,72.58436712168195
rhomboids,83.17770243128675
rhomboids,74.93415743967358
rhomboids,77.61268689476651
rhomboids,73.64551075378706
rhomboids,80.36348940184945
rhomboids,72.45689582323098
rhomboids,72.68969313829363
rhomboids,73.88608170279282
rhomboids,72.31365304294572
rhomboids,81.27008633562858
rhomboids,74.59724633089095
rhomboids,72.25825485575727
rhomboids,77.4181488830998
rhomboids,79.53177983707678
rhomboids,82.13556896603224
rhomboids,71.25468041859182
rhomboids,77.5171496093404
rhomboids,81.48429403409943
rhomboids,75.96388939332398
rhomboids,81.62018621330967
rhomboids,74.75954168615542
rhomboids,83.3363399035048
rhomboids,77.23162530772565
rhomboids,83.86049096312799
rhomboids,78.3276314104759
rhomboids,75.69452225616821
rhomboids,85.67630728243597
rhomboids,78.33025777620318
fluor-spar,77.37914427231985
fluor-spar,79.9250265327821
fluor-spar,84.57264141585378
fluor-spar,85.55469530344836
fluor-spar,83.5531335371761
fluor-spar,83.28762967015479
fluor-spar,83.90073121132518
fluor-spar,83.32151843037904
fluor-spar,80.62117514873835
fluor-spar,80.29825649170222
fluor-spar,85.8459560252327
fluor-spar,81.02279208822954
fluor-spar,82.03136674848693
fluor-spar,82.35191027887338
fluor-spar,74.00696172470509
fluor-spar,81.51075200434593
fluor-spar,80.19509710790742
fluor-spar,82.53253815724129
fluor-spar,79.06108689853733
fluor-spar,78.05299675687368
fluor-spar,83.61020149082839
fluor-spar,76.64572942345563
fluor-spar,86.28656723615526
fluor-spar,79.73523118047027
fluor-spar,80.20825677081436
fluor-spar,80.43131572180872
fluor-spar,77.18505130647966
fluor-spar,81.810406452438
fluor-spar,83.84244683903677
fluor-spar,78.65506609380694
fluor-spar,79.27959336351553
fluor-spar,76.40284895258742
fluor-spar,80.27038081065864
fluor-spar,77.55032147651035
fluor-spar,83.99362222120115
fluor-spar,83.81567107323839
fluor-spar,78.4136324036036
fluor-spar,75.81732598115472
fluor-spar,71.55730153410875
fluor-spar,84.39891100465915
fluor-spar,74.78410662293848
fluor-spar,72.52566584016193
fluor-spar,85.15607538036538
fluor-spar,81.58366067507237
fluor-spar,84.35567039418382
fluor-spar,76.99144137934198
fluor-spar,80.55277015752313
fluor-spar,77.85172141004553
fluor-spar,77.51893406759095
fluor-spar,72.91360309678052
fluor-spar,84.36822802736594
fluor-spar,78.5847547300349
fluor-spar,83.07477577761992
fluor-spar,72.03584559911982
fluor-spar,78.88875293097418
fluor-spar,86.99689779854366
fluor-spar,72.55237878614913
fluor-spar,75.94046624115705
fluor-spar,66.0078144249024
fluor-spar,78.33082776494139
fluor-spar,82.98220617416564
fluor-spar,77.16648221788795
fluor-spar,79.40105691375429
fluor-spar,87.09712120989518
fluor-spar,78.42599209113659
fluor-spar,87.23052678574335
fluor-spar,82.98405181915739
fluor-spar,80.65676553643398
fluor-spar,84.14898932535495
fluor-spar,70.5169221818438
fluor-spar,86.46791016333752
fluor-spar,89.21530197105298
fluor-spar,87.77115637309994
fluor-spar,71.79007127367028
fluor-spar,80.85103672190048
fluor-spar,87.98371199100755
fluor-spar,80.6377800770965
fluor-spar,80.43629965863053
fluor-spar,78.58216444230406
fluor-spar,80.34049820949288
fluor-spar,86.75170257630282
fluor-spar,80.83456671227599
fluor-spar,86.27519828165464
fluor-spar,75.20114075140452
fluor-spar,83.87089699036099
fluor-spar,76.10961732909477
fluor-spar,75.63703168717284
fluor-spar,75.24559458805841
fluor-spar,74.58786872382264
fluor-spar,82.13627472973684
fluor-spar,84.78930118464059
fluor-spar,72.35826099372085
fluor-spar,74.52715661132535
fluor-spar,69.60682539897631
fluor-spar,79.5759227717883
fluor-spar,80.3184179229958
fluor-spar,85.65611496280715
fluor-spar,80.25780792703571
fluor-spar,87.49445891593737
fluor-spar,76.91852936235827
fluor-spar,77.8892808529151
streptothricin,69.55732421512703
streptothricin,70.66481143788452
streptothricin,65.62630764648048
streptothricin,64.63732930176414
streptothricin,70.02540503582158
streptothricin,66.07395770659672
streptothricin,66.80364739048157
streptothricin,66.54448874831041
streptothricin,66.36084658569277
streptothricin,70.63274712750996
streptothricin,70.82695213529891
streptothricin,71.86133141248484
streptothricin,71.34221004273401
streptothricin,66.6200304501801
streptothricin,69.36768703592243
streptothricin,67.37138166661285
streptothricin,70.66452218248894
streptothricin,70.07775906060915
streptothricin,67.71698069710203
streptothricin,61.96919358662008
streptothricin,71.0855738398779
streptothricin,75.04726111563805
streptothricin,63.734810940013475
streptothricin,69.49638352417826
streptothricin,70.7773991559005
streptothricin,74.18357856845608
streptothricin,74.96473726265656
streptothricin,64.54608888105135
streptothricin,72.65430112437014
streptothricin,73.21110880398389
streptothricin,71.0425384675423
streptothricin,72.92617915030189
streptothricin,73.18990561495012
streptothricin,64.98173611410162
streptothricin,76.93346711968117
streptothricin,74.44763872736685
streptothricin,60.43569626243138
streptothricin,66.30640845473356
streptothricin,69.75907809729763
streptothricin,75.67628709577944
streptothricin,63.98632204920692
streptothricin,73.06236598632918
streptothricin,60.73138441832302
streptothricin,65.62304898979868
streptothricin,76.1066676363202
streptothricin,61.44140286300418
streptothricin,67.71698208168978
streptothricin,55.7700793128155
streptothricin,72.6434706777124
streptothricin,79.08906328659465
streptothricin,68.96723930819584
streptothricin,65.51259008119848
streptothricin,74.86526041600936
streptothricin,64.27569689729208
streptothricin,60.93208562668052
streptothricin,74.96012877176389
streptothricin,67.89106727798435
streptothricin,68.52858348319737
streptothricin,58.616775802231636
streptothricin,65.22947290953029
streptothricin,62.29016923389874
streptothricin,62.47472616469519
streptothricin,62.72112710487454
streptothricin,75.65040155194146
streptothricin,72.24565009692552
streptothricin,63.343279812964795
streptothricin,72.8503961625307
streptothricin,66.76908840106944
streptothricin,64.22548685127782
streptothricin,63.607143924066705
streptothricin,66.09125253441783
streptothricin,64.27729588888813
streptothricin,65.03721949328627
streptothricin,67.42358764301483
streptothricin,72.36327233790549
streptothricin,70.87827756380715
streptothricin,70.34547432688072
streptothricin,66.1021088292031
streptothricin,69.73095066615578
streptothricin,64.43746036218187
streptothricin,62.61433115216116
streptothricin,65.88115776808908
streptothricin,71.43116480927003
streptothricin,58.112408648043676
streptothricin,75.04319256643537
streptothricin,67.77205704707012
streptothricin,71.89509515820748
streptothricin,76.27992549009036
streptothricin,77.16305172587079
streptothricin,68.97788421759503
