x_substitutes,y_substitutes,x_biblioclast,y_biblioclast,x_filibusters,y_filibusters
74.228,77.54686390799739,74.228,-24.211736169694138,74.228,-43.2577697404372
75.231,-93.70798627179221,75.231,7.09638182192811,75.231,11.825849845897277
76.235,-49.07383964289022,76.235,-70.75030440575539,76.235,29.407673647434958
77.238,9.521140942320455,77.238,-57.94455874862804,77.238,-31.056617257727588
78.241,46.533668567086046,78.241,-21.270146130328143,78.241,22.3762742468887
79.244,56.51608736649082,79.244,-61.81932699911441,79.244,14.13156574751384
80.247,28.736546299989744,80.247,-18.68945901290125,80.247,-27.092537708388736
81.25,9.771916157876795,81.25,12.780249931149854,81.25,10.393533234856866
82.253,19.299148916012257,82.253,50.74255813980973,82.253,-44.202143658876295
83.256,-40.984945255974694,83.256,-29.24101835873636,83.256,-53.505605304159154
84.259,100.00287089955566,84.259,-20.59111575635221,84.259,-38.10294659935089
85.262,24.88525344425996,85.262,-7.62068051737338,85.262,36.68509683465195
86.265,37.469016464388964,86.265,-38.6733816428633,86.265,50.63747405762649
87.269,-29.69022637851082,87.269,70.81600990660579,87.269,17.027091580045216
88.272,-77.04326232850605,88.272,13.288014161676669,88.272,-28.445329261596306
89.275,47.76083468276897,89.275,11.330570477129063,89.275,19.313002168232053
90.278,3.85567582423875,90.278,-12.205450734578502,90.278,-36.76147004525561
91.281,-26.668019704864147,91.281,17.495244835475738,91.281,85.75691948995663
92.284,-37.00405031714872,92.284,-25.06191820788055,92.284,-29.343474672014487
93.287,7.0166986177111745,93.287,-6.462938163597811,93.287,61.52013559557244
94.29,16.99006390770193,94.29,49.938231919107594,94.29,-52.10456498567204
95.293,-22.184519175288195,95.293,30.712126040329508,95.293,4.012315808572045
96.296,-56.51625873850658,96.296,15.093120994738115,96.296,-72.57446215618532
97.299,-37.90789632624743,97.299,28.6104494567777,97.299,-17.170660694125864
98.302,-51.48039205533324,98.302,-83.12802543884266,98.302,-15.196626458949765
99.306,55.85446048598321,99.306,-38.20878190984942,99.306,65.1272845004753
100.309,-105.70501936046504,100.309,19.021729168677503,100.309,-24.40467725058228
101.312,105.83079348104619,101.312,18.376504761449816,101.312,23.11889099459851
102.315,-3.4413099566203242,102.315,-8.043743326587954,102.315,-19.44530379639443
103.318,-72.16034293502629,103.318,1.5743817034614618,103.318,16.103495743837602
104.321,50.852769677884964,104.321,-15.692657374486977,104.321,18.373255217107047
105.324,54.46124258089733,105.324,104.09599752953537,105.324,-15.80723042899698
106.327,-59.59177261659206,106.327,-50.00395024000066,106.327,1.1962691498829443
107.33,-34.4044277732309,107.33,49.44710854599403,107.33,-12.960452990021174
108.333,-29.550902569049086,108.333,74.16131540003147,108.333,45.210294498816026
109.336,-1.2915496726324172,109.336,-39.41363897667078,109.336,37.69284310991514
110.34,-142.59597072797487,110.34,-63.947761122447965,110.34,-16.674191894667185
111.343,-3.4969542077108446,111.343,-13.064401787312672,111.343,9.061678281673448
112.346,-47.79834503298511,112.346,-4.902761424851928,112.346,27.53297012664596
113.349,-43.42776454857941,113.349,-9.891232370993173,113.349,-18.776566871781064
114.352,-8.015514622187517,114.352,95.37289811475843,114.352,4.589200656293014
115.355,-65.96804197969061,115.355,11.35180160867706,115.355,-1.5318075213526674
116.358,-24.861763397318526,116.358,-6.1243416583361325,116.358,46.55753452661226
117.361,20.636327076224763,117.361,95.71479400764218,117.361,3.2819504696274677
118.364,58.39974944840794,118.364,-24.522021401091116,118.364,-25.142313075259423
119.367,52.382333535054634,119.367,45.005797990913145,119.367,-7.220051971427294
120.37,-69.86638446505326,120.37,14.019168096033962,120.37,37.185095889941124
121.373,-18.874349479594297,121.373,-59.05011703309182,121.373,-6.1635613329947425
122.377,-13.986912431035696,122.377,23.263249636454155,122.377,-36.50116092572592
123.38,-54.32639275701706,123.38,47.1998844004522,123.38,-26.58999454403876
124.383,-34.65704123077423,124.383,65.86700799105253,124.383,2.7999755479201687
125.386,-8.684722624466152,125.386,89.42960475604599,125.386,32.60907277866503
126.389,25.6660454605281,126.389,-23.105929265993915,126.389,20.97617908278381
127.392,-23.047417178168704,127.392,2.9300740221470143,127.392,11.241885505918308
128.395,-14.263249673974393,128.395,8.69461643394731,128.395,-55.67387676159947
129.398,-97.51073614197597,129.398,-40.787076872704276,129.398,111.7028756539638
130.401,62.28663826297361,130.401,-16.59947297779255,130.401,5.26020058894726
131.404,55.4959284717298,131.404,-97.56390219945655,131.404,-56.78239618809129
132.407,-27.631616889071235,132.407,52.8741686376985,132.407,19.890590122683726
133.41,1.3383011459124425,133.41,-60.61159366377947,133.41,-27.786103619968607
134.414,32.79784220144842,134.414,41.30025670874933,134.414,-26.294197024697514
135.417,-55.40652557194112,135.417,-49.979663113957386,135.417,24.203387236024675
136.42,5.320599861688926,136.42,16.78008569890779,136.42,25.485970330629083
137.423,-40.30482213277444,137.423,62.713653613410685,137.423,-12.39029016923537
138.426,-37.96767742211152,138.426,14.243424903267424,138.426,54.43502965789049
139.429,108.79028446865865,139.429,-22.95493555151773,139.429,-6.030009282872424
140.432,9.695749790275958,140.432,21.689474605197177,140.432,-32.83310297637511
141.435,-38.32380120256097,141.435,-47.65165297138519,141.435,-13.351544344790435
142.438,-93.59929209332665,142.438,-47.68371444107537,142.438,-28.281877086338085
143.441,18.917912178886183,143.441,62.67730324549645,143.441,-53.20508506678384
144.444,4.8397738418489595,144.444,-37.76520472399169,144.444,38.85089324178262
145.448,51.452204038676214,145.448,96.01016729251448,145.448,-24.9236816244573
146.451,-14.254465523325898,146.451,-78.53490871334701,146.451,5.513382030445381
147.454,40.624395918698795,147.454,2.555814185963289,147.454,12.04977827746212
148.457,99.21505618246523,148.457,71.27084482798705,148.457,40.429597537787686
149.46,-47.28110139390657,149.46,-93.97945117922114,149.46,17.10966449263124
150.463,-6.463549534067711,150.463,-12.946164141402575,150.463,-7.26661922968505
151.466,72.09685250841389,151.466,-64.17548445718202,151.466,14.558746343874457
152.469,-85.9898089078443,152.469,-1.943676931438183,152.469,1.8785161709243674
153.472,25.71485543985949,153.472,7.902028819160368,153.472,-3.908422307249288
154.475,9.799103432151933,154.475,40.16122623603989,154.475,-0.7906688868864471
155.478,-44.193287035900845,155.478,4.351558552011475,155.478,-29.619253022579763
156.481,56.427540655898035,156.481,-22.3157697543462,156.481,-47.614702291743995
157.485,16.098663377094073,157.485,22.712184763930107,157.485,-51.828277227323696
158.488,47.29869993080173,158.488,-57.243071683016424,158.488,-6.888091951929908
159.491,-80.95554941375148,159.491,-36.50911454281011,159.491,-23.745074932144174
160.494,81.01361005035523,160.494,3.6943510886828648,160.494,-1.3648051794989833
161.497,9.293493305589324,161.497,5.402671215091301,161.497,-36.154869440532984
162.5,-61.27294827916691,162.5,9.595010347342786,162.5,8.452410706012824
163.503,33.5993189465319,163.503,14.911067985002564,163.503,-18.78671265601333
164.506,36.89563375486808,164.506,-92.76783320802713,164.506,-58.908519465937985
165.509,10.492194710338095,165.509,-1.770824627689282,165.509,-86.0351003516362
166.512,-38.97216275277932,166.512,-8.726995480885428,166.512,0.6121767095372057
167.515,38.93327472254695,167.515,134.88018485716816,167.515,-25.699109489020103
168.519,-38.657750251805844,168.519,123.09702411444363,168.519,0.22426292027778683
169.522,-41.71536769023642,169.522,-11.268192296057727,169.522,11.073262619044986
170.525,-71.16667041925064,170.525,-3.852937469877544,170.525,36.474182266247006
171.528,-36.57076539636605,171.528,-104.42797916087116,171.528,-2.8494655189298754
172.531,-16.705047753308648,172.531,-28.37269105862169,172.531,11.367890454052482
173.534,-47.96935172023838,173.534,113.54512404944961,173.534,-0.23777734782933635
174.537,-11.774816979059377,174.537,-17.712481527935285,174.537,29.437116627924837
175.54,18.23089864363778,175.54,62.984163282395144,175.54,-9.672367320411627
176.543,4.52140206328032,176.543,13.686813376050862,176.543,-33.04700200472668
177.546,41.30277660027234,177.546,66.02731217267049,177.546,58.88609761106827
178.549,-25.216752339883804,178.549,-72.69223627730733,178.549,72.15193119331411
179.552,10.5268974131716,179.552,-105.56630758348294,179.552,45.937500586649804
180.556,73.03672908549835,180.556,-98.11157529818843,180.556,64.50986390687608
181.559,-159.98160080845864,181.559,-70.73772065540209,181.559,-43.0334546190995
182.562,-7.199776123451489,182.562,38.41217391329434,182.562,5.818195994901583
183.565,18.90330938537634,183.565,17.98477744235945,183.565,70.41442033972336
184.568,16.35809079039612,184.568,58.31166076660458,184.568,18.29699071050392
185.571,-34.78965096252479,185.571,30.419668115755655,185.571,-13.307403682248307
186.574,-33.91621996044986,186.574,53.607528772807086,186.574,-33.474222191236606
187.577,-11.432085271082803,187.577,0.9709216364667235,187.577,-10.547070894291839
188.58,-3.2949965014873257,188.58,7.186456296985543,188.58,-5.152076979293122
189.583,-9.784311854227312,189.583,-110.65127862828948,189.583,24.641750834677882
190.586,-110.29276700395955,190.586,73.23816286171336,190.586,5.559160274922335
191.59,33.76785430615533,191.59,63.49608338041941,191.59,12.315459892677879
192.593,-1.4063309759527023,192.593,-6.061969552215404,192.593,-98.1707530056503
193.596,-61.77173046854367,193.596,21.293358011804507,193.596,-77.70617756932145
194.599,36.989392588043955,194.599,49.04623014998829,194.599,-65.0063118247032
195.602,59.09272034602968,195.602,1.9870134923150182,195.602,3.127971252858712
196.605,-5.604699828990871,196.605,44.56622794919549,196.605,-34.07129720819961
197.608,51.51769252820114,197.608,-5.334102247955826,197.608,-14.285731018822638
198.611,26.144877927201144,198.611,-9.291823851461537,198.611,12.69787820415045
199.614,-84.42598017015882,199.614,85.57106055588879,199.614,15.425484990962794
200.617,88.95097955360283,200.617,-59.6332253300977,200.617,65.37992464228375
201.62,-38.66645621097856,201.62,109.90092999754474,201.62,37.91891251476355
202.623,54.580997838496536,202.623,-5.517940365556148,202.623,-15.97306423222305
203.627,-10.56743149567869,203.627,3.0082653513558526,203.627,34.30444557353343
204.63,-13.648942709276005,204.63,4.418054186501802,204.63,19.066139089823977
205.633,4.621311751401123,205.633,-10.126373845681108,205.633,-17.222454950075647
206.636,6.05172589549543,206.636,-17.82254878166736,206.636,10.28622864115052
207.639,-10.736668262422702,207.639,-17.240236038986424,207.639,-34.71885795780117
208.642,49.26878459489523,208.642,-39.39128425867833,208.642,35.716458631338625
209.645,3.2066539624111883,209.645,13.394769301604644,209.645,8.536459692490606
210.648,3.8855340219958583,210.648,19.494736909671374,210.648,-18.79697651093379
211.651,34.67995870617786,211.651,-41.544437657275026,211.651,23.34790738358629
212.654,-86.80140812301427,212.654,70.29555265907749,212.654,28.72736042597749
213.657,-0.24406985569793704,213.657,-27.837195696496636,213.657,40.581358747592894
214.66,-64.02054896573931,214.66,-13.894902944350793,214.66,4.8790700949791495
215.664,-11.25436175893606,215.664,-49.840356436400185,215.664,-36.33961772646598
216.667,-105.79029792640705,216.667,-141.13923254376374,216.667,44.388958971831485
217.67,36.16784535146269,217.67,22.079112276515467,217.67,27.884314975411655
218.673,50.97306983890546,218.673,10.375646191736527,218.673,25.080817584689854
219.676,-14.121378844514458,219.676,94.64479225511701,219.676,-23.90104230864584
220.679,-14.363777333394681,220.679,-75.13822681453117,220.679,24.80338422084134
221.682,-44.34861111824985,221.682,-36.57345845595964,221.682,-10.3423139919859
222.685,1.8755683925508668,222.685,-19.686876383401387,222.685,11.725157646390064
223.688,18.529305251021654,223.688,0.2774808848740129,223.688,50.99476575810684
224.691,22.600761965081784,224.691,-21.400255286715414,224.691,26.9525198291799
225.694,-90.74978554845504,225.694,-2.926734926321436,225.694,-0.7429493382293657
226.698,-14.6959699290436,226.698,-63.67490104455141,226.698,-25.572327844658638
227.701,75.4448298651975,227.701,26.67516328784897,227.701,15.36191654961798
228.704,-56.3977949864896,228.704,82.39698028921933,228.704,43.42295773641298
229.707,-35.28070634501445,229.707,-41.743123479302845,229.707,-50.115071355258735
230.71,-71.2293637938377,230.71,5.042528995935868,230.71,-15.317674841275373
231.713,-15.646478821063285,231.713,-9.591349089811096,231.713,-39.6019371649586
232.716,32.4882365015969,232.716,60.40127908722465,232.716,-68.07287504990484
233.719,48.48601844637328,233.719,-9.311898314659109,233.719,-3.9709684809389216
234.722,0.566825082819232,234.722,-6.232452960426893,234.722,33.13379241028169
235.725,-49.18203001997276,235.725,-5.671451262963728,235.725,-7.325010508096003
236.728,-28.069148148266493,236.728,-49.6046969337776,236.728,-5.502975946121601
237.731,26.21285630316134,237.731,24.761973486316244,237.731,51.83371372989985
238.735,-1.7025690303675418,238.735,-25.74163977676603,238.735,26.147010472043174
239.738,29.076544742765407,239.738,28.660259105089562,239.738,3.0912588516911477
240.741,18.808376586404616,240.741,90.71713952912717,240.741,2.496403711658302
241.744,-8.554633993578591,241.744,101.01819623416625,241.744,44.98864322417756
242.747,10.61542232699415,242.747,-60.64508904580005,242.747,34.96831545877768
243.75,50.58608435756359,243.75,80.17119256232412,243.75,-41.1040198710072
244.753,-56.774052183479654,244.753,47.44242509188051,244.753,-5.9812092340006515
245.756,-34.66370577180383,245.756,28.05480672484329,245.756,-48.07370628066389
246.759,48.7726869280996,246.759,-10.700108680669587,246.759,4.2039139735537425
247.762,-54.40644632277463,247.762,-89.49454538156844,247.762,27.05688288702989
248.765,19.711605206260018,248.765,21.327497707708503,248.765,-5.644541364186137
249.769,-34.037190973761675,249.769,31.09540124469598,249.769,23.991366434970306
250.772,20.58594353958071,250.772,-45.96909231164412,250.772,15.113733831534084
251.775,-52.006867294197235,251.775,17.494107729806398,251.775,-22.10141016610484
252.778,-43.19603513145656,252.778,-7.82634667277093,252.778,21.35489735933228
253.781,-65.2506329410835,253.781,75.3556315653988,253.781,6.907227237592821
254.784,26.457513950784197,254.784,-38.66997166097391,254.784,-34.63455679782849
255.787,-32.95898151752484,255.787,48.84374625563023,255.787,-7.724455323047039
256.79,-4.8358957347674405,256.79,0.4787992626154072,256.79,-12.895343332618447
257.793,24.751379299432443,257.793,-22.19844868264045,257.793,-32.30172099754782
258.796,24.714245722834875,258.796,-5.09060140298866,258.796,77.91154137514616
259.799,-6.680416833342028,259.799,6.493105469153903,259.799,-34.88769067300427
260.802,-37.32328628350757,260.802,91.64995288721896,260.802,-18.06796815066085
261.806,11.007670259743202,261.806,20.234068712615805,261.806,-15.785622286334934
262.809,-48.313998696537396,262.809,18.131298483564347,262.809,61.43860925346905
263.812,20.077083404492935,263.812,-45.98134263552435,263.812,8.669972392304608
264.815,22.78859998631514,264.815,-22.114457259668495,264.815,-74.46795340170034
265.818,17.44021578435617,265.818,13.522026206254127,265.818,21.11351537975291
266.821,-52.21072187245793,266.821,-53.27885367059684,266.821,-28.61229643110596
267.824,24.51978136078862,267.824,-1.4484261986332863,267.824,-23.29800927132201
268.827,21.357328245711468,268.827,8.892964717976591,268.827,62.88872566319984
269.83,-47.32908367994383,269.83,5.142883095776303,269.83,-13.129519239265168
270.833,10.663756409350428,270.833,-32.43968665992597,270.833,12.835222562401999
271.836,2.142803942320299,271.836,-25.40782033244488,271.836,23.796194618061193
272.84,-19.239446578957864,272.84,-104.62282584235554,272.84,-22.559217269522804
273.843,32.13957371293905,273.843,17.171972886139496,273.843,-27.48564636625554
274.846,-39.965001577299454,274.846,30.163958544415376,274.846,23.144954672915173
275.849,-86.82909416684797,275.849,-71.3835596289813,275.849,9.157643746421583
276.852,-60.96028106181187,276.852,-51.67960351723987,276.852,55.433990907762904
277.855,-54.067915575018056,277.855,-50.796285277434635,277.855,-2.272693110342326
278.858,80.54736179966103,278.858,-4.8936013283538395,278.858,-35.810817577396705
279.861,-72.39090068479948,279.861,11.834473233996327,279.861,-26.52648283939068
280.864,-63.23971774939979,280.864,-9.733183921993366,280.864,30.799627517149084
281.867,11.942745831413097,281.867,29.443956332295137,281.867,3.527074404276707
282.87,-39.79468656943486,282.87,-70.73518098817607,282.87,29.21127712583189
283.873,-31.783095612592838,283.873,-60.314862021418065,283.873,45.34014542452158
284.877,47.60286566348351,284.877,65.20778062715438,284.877,32.5737337037709
285.88,-94.75519434613875,285.88,-62.65524734321875,285.88,-33.20519055638587
286.883,26.77008576011605,286.883,28.565080670763358,286.883,52.54776597125617
287.886,-4.2315573598113225,287.886,31.89183954876198,287.886,5.042605783077745
288.889,5.2183836402679615,288.889,-46.597182924026185,288.889,-47.083785663241585
289.892,28.059522551217544,289.892,-69.25585811894517,289.892,-34.67824379631938
290.895,-27.288293824840736,290.895,79.67001126794047,290.895,18.10954711754125
291.898,-1.675905462344946,291.898,-99.11885476577268,291.898,-4.7855381472012555
292.901,-6.621293899485986,292.901,85.15540816107011,292.901,-14.483549862422988
293.904,-33.36894592010456,293.904,4.7488842481896345,293.904,-51.328401139006985
294.907,22.67483445250851,294.907,-12.917182678352944,294.907,24.075499614680993
295.91,-0.5829560187945311,295.91,0.9579304881112667,295.91,9.78817551717377
296.914,-22.100747967803052,296.914,32.596809854776566,296.914,54.59295715727495
297.917,11.475573451499734,297.917,-29.15891095014883,297.917,14.62641560592607
298.92,-17.866622947117595,298.92,0.8601264317083395,298.92,40.22526810079293
299.923,54.72046639552929,299.923,-11.5412537820092,299.923,5.748166273659165
300.926,-18.10299450485453,300.926,59.25751688445934,300.926,-35.17065497594637
301.929,15.38414936171981,301.929,-30.90906572529026,301.929,-28.576557849698965
302.932,30.57473249974184,302.932,-24.079638882175793,302.932,-13.193516999322444
303.935,15.452806110029591,303.935,55.918771528537235,303.935,26.10227698027695
304.938,-59.29017877869903,304.938,-11.33271341398438,304.938,9.176359346125285
305.941,2.523137573703785,305.941,-19.577394708393648,305.941,-4.884742031318886
306.944,21.61577215985699,306.944,11.103783339610043,306.944,-41.401609492804624
307.948,75.68822723433065,307.948,54.02729174707274,307.948,-65.15295840302281
308.951,-15.948514613423802,308.951,-19.824096442718147,308.951,4.143155905467082
309.954,-17.124997124621007,309.954,36.90816542254156,309.954,-5.386223118297725
310.957,31.96828368592002,310.957,-77.01444286617263,310.957,-3.416620422575134
311.96,26.024927138371808,311.96,46.15200110148124,311.96,12.794451889538331
312.963,37.03602998456939,312.963,54.84817519442467,312.963,-7.814697342215497
313.966,91.14578917814238,313.966,-7.786192496799885,313.966,-72.80843928893907
314.969,69.86319232767461,314.969,107.59490021273943,314.969,-8.810800460192763
315.972,39.4071354705111,315.972,-39.13712639296508,315.972,-9.198259137517702
316.975,-18.698422151450803,316.975,-0.39071154739336933,316.975,-26.76199376179025
317.978,-23.59735367050788,317.978,-144.51845211972784,317.978,-22.578939210419094
318.981,-22.435713035288366,318.981,-18.609730823629477,318.981,-37.19885669907771
319.985,-33.62575676485615,319.985,-13.222232806058338,319.985,-91.75949967201282
320.988,-84.11926183558448,320.988,-47.09474638632621,320.988,-1.2794488173987286
321.991,-6.425148662808991,321.991,-71.95928503180059,321.991,-16.996983473885916
322.994,37.97005530068266,322.994,57.638815992867904,322.994,45.2055402180915
323.997,29.805315100229244,323.997,46.299607296327956,323.997,-16.40223509964143
325.0,-14.846784599601548,325.0,-28.50097931783842,325.0,-16.39960163771866
