x,y,label
5.721,48.779,fluor-spar
20.831,274.146,fluor-spar
-5.728,-23.242,fluor-spar
-7.757,-13.644,fluor-spar
-0.036,-11.085,fluor-spar
-4.586,-32.462,fluor-spar
0.05,27.876,fluor-spar
-2.603,19.813,fluor-spar
-11.15,-37.108,fluor-spar
-8.746,-36.304,fluor-spar
11.508,117.09,fluor-spar
15.518,160.337,fluor-spar
-6.372,-40.269,fluor-spar
13.231,138.083,fluor-spar
-7.42,-18.123,fluor-spar
-6.478,-25.433,fluor-spar
1.837,18.39,fluor-spar
-0.534,4.768,fluor-spar
-13.061,1.282,fluor-spar
0.801,34.597,fluor-spar
-3.313,-7.932,fluor-spar
0.647,-8.687,fluor-spar
-11.014,-48.357,fluor-spar
-4.348,-18.558,fluor-spar
11.872,139.481,fluor-spar
4.043,58.264,fluor-spar
0.087,39.479,fluor-spar
-3.57,-2.118,fluor-spar
-6.331,-28.741,fluor-spar
2.973,20.31,fluor-spar
0.863,-31.119,fluor-spar
-3.181,-17.305,fluor-spar
-13.229,-30.511,fluor-spar
-3.449,-23.863,fluor-spar
-3.944,-34.068,fluor-spar
0.221,8.354,fluor-spar
0.599,-2.66,fluor-spar
-3.036,34.788,fluor-spar
-0.765,13.886,fluor-spar
1.651,45.292,fluor-spar
0.709,-16.322,fluor-spar
5.888,70.564,fluor-spar
-1.821,12.491,fluor-spar
1.309,3.256,fluor-spar
-6.582,-31.436,fluor-spar
1.267,19.545,fluor-spar
10.531,85.194,fluor-spar
-0.548,13.682,fluor-spar
-5.495,-41.81,fluor-spar
-3.354,-2.914,fluor-spar
1.423,26.702,fluor-spar
0.086,11.715,fluor-spar
-13.809,-69.202,fluor-spar
1.194,46.526,fluor-spar
0.106,7.812,fluor-spar
5.652,81.901,fluor-spar
-5.05,-39.221,fluor-spar
-1.241,-11.039,fluor-spar
-0.472,28.516,fluor-spar
-5.772,-14.17,fluor-spar
3.609,59.934,fluor-spar
-9.631,-34.13,fluor-spar
-3.674,17.626,fluor-spar
-0.633,29.938,fluor-spar
2.821,48.749,fluor-spar
1.334,5.999,fluor-spar
-0.533,-20.229,fluor-spar
-1.583,24.509,fluor-spar
-3.289,-34.179,fluor-spar
-3.68,-15.133,fluor-spar
1.183,10.164,fluor-spar
3.995,43.18,fluor-spar
2.258,28.227,fluor-spar
-2.992,-16.793,fluor-spar
-0.397,24.491,fluor-spar
-0.966,16.947,fluor-spar
-0.821,4.614,fluor-spar
0.459,17.404,fluor-spar
-2.484,8.047,fluor-spar
-0.382,0.273,fluor-spar
2.578,23.363,fluor-spar
6.578,65.59,fluor-spar
-2.018,-3.168,fluor-spar
-8.627,-48.036,fluor-spar
0.869,40.279,fluor-spar
-4.202,8.127,fluor-spar
6.699,72.987,fluor-spar
-1.97,-26.8,biblioclast
-9.434,30.035,biblioclast
-0.381,10.233,biblioclast
0.979,4.287,biblioclast
3.127,26.417,biblioclast
5.582,31.257,biblioclast
7.197,82.021,biblioclast
-0.162,-0.312,biblioclast
-2.414,4.001,biblioclast
-3.592,2.093,biblioclast
-2.683,-16.532,biblioclast
9.575,88.377,biblioclast
1.858,33.223,biblioclast
-1.021,-21.341,biblioclast
-3.544,-10.469,biblioclast
18.93,300.535,biblioclast
6.98,69.869,biblioclast
-0.68,-11.062,biblioclast
3.71,15.616,biblioclast
-4.03,-12.368,biblioclast
3.266,19.599,biblioclast
-1.143,-10.066,biblioclast
-1.581,-12.198,biblioclast
2.479,1.612,biblioclast
-19.201,158.115,biblioclast
-3.395,-25.489,biblioclast
6.951,50.862,biblioclast
-9.389,15.453,biblioclast
-7.134,5.968,biblioclast
2.431,-7.528,biblioclast
-2.992,-14.746,biblioclast
-1.756,-12.535,biblioclast
4.983,43.966,biblioclast
0.844,15.731,biblioclast
-0.866,13.83,biblioclast
-2.187,4.697,biblioclast
4.233,3.185,biblioclast
2.47,33.751,biblioclast
0.078,5.713,biblioclast
-2.091,5.497,biblioclast
3.131,33.348,biblioclast
-1.471,14.213,biblioclast
11.152,140.544,biblioclast
-1.913,3.89,biblioclast
-0.063,-9.887,biblioclast
0.787,5.225,biblioclast
-2.675,16.364,biblioclast
-7.716,12.977,biblioclast
-7.05,-4.54,biblioclast
-2.777,27.754,biblioclast
-1.92,3.523,biblioclast
-0.283,-23.558,biblioclast
1.752,28.275,biblioclast
-12.71,50.904,biblioclast
-6.804,12.256,biblioclast
-0.368,-6.072,biblioclast
-4.288,-13.412,biblioclast
0.352,3.472,biblioclast
0.148,-6.492,biblioclast
-0.112,6.444,biblioclast
0.871,14.598,biblioclast
-2.365,-17.547,biblioclast
-25.191,269.761,biblioclast
2.3,27.482,biblioclast
4.707,53.425,biblioclast
-3.889,-0.749,biblioclast
-1.557,-23.433,biblioclast
-22.335,218.671,biblioclast
-7.82,-14.256,biblioclast
1.256,13.742,biblioclast
-3.093,-3.138,biblioclast
1.119,1.99,biblioclast
1.914,12.0,biblioclast
-1.475,2.916,biblioclast
-4.598,-0.011,biblioclast
3.296,32.812,biblioclast
0.673,-12.159,biblioclast
-8.977,2.675,biblioclast
-0.161,13.543,biblioclast
2.624,6.327,biblioclast
-8.486,14.914,biblioclast
2.75,3.55,biblioclast
0.977,5.618,biblioclast
-0.56,17.479,biblioclast
-12.933,59.075,biblioclast
5.675,34.401,biblioclast
-1.667,-15.251,biblioclast
1.607,19.083,biblioclast
-0.385,24.793,biblioclast
9.718,87.237,biblioclast
-7.242,8.028,biblioclast
0.694,-31.104,biblioclast
-9.856,24.743,biblioclast
-2.094,-11.54,biblioclast
-3.696,10.203,biblioclast
-2.423,11.137,biblioclast
0.932,-18.534,biblioclast
-1.669,-5.106,biblioclast
-2.15,5.393,biblioclast
3.495,26.641,biblioclast
-1.843,-3.013,biblioclast
0.717,23.634,biblioclast
-1.987,-7.836,biblioclast
-1.656,-1.244,biblioclast
1.567,32.1,biblioclast
2.82,-23.91,biblioclast
-5.078,9.47,biblioclast
0.761,-3.448,biblioclast
-0.057,35.232,biblioclast
0.089,-0.526,biblioclast
-9.255,33.154,biblioclast
3.378,32.952,biblioclast
1.694,19.327,biblioclast
3.558,26.382,biblioclast
3.453,34.783,biblioclast
-1.859,-8.562,biblioclast
-1.143,-1.507,biblioclast
1.62,-5.625,biblioclast
15.694,245.541,biblioclast
-1.81,-23.143,biblioclast
4.674,39.775,biblioclast
-0.265,-0.336,biblioclast
-1.725,13.656,biblioclast
-0.159,-13.73,biblioclast
3.726,12.204,biblioclast
-2.67,19.213,biblioclast
0.42,-5.262,biblioclast
11.447,142.841,biblioclast
-6.235,-22.571,biblioclast
0.562,0.964,biblioclast
2.639,33.688,biblioclast
1.176,12.874,biblioclast
4.963,45.239,biblioclast
1.829,9.037,biblioclast
0.05,-11.68,biblioclast
-12.856,31.271,biblioclast
4.104,52.053,biblioclast
1.596,17.832,biblioclast
-0.045,-1.928,biblioclast
-0.821,8.095,biblioclast
2.85,34.201,biblioclast
-8.752,18.361,biblioclast
1.237,45.795,biblioclast
-11.501,8.931,biblioclast
-0.422,26.341,biblioclast
0.387,5.918,biblioclast
-0.06,16.937,biblioclast
4.468,23.991,biblioclast
-10.978,12.979,biblioclast
-13.535,63.906,biblioclast
-4.061,9.577,biblioclast
2.874,2.592,biblioclast
-10.933,15.104,biblioclast
-7.496,8.338,biblioclast
-0.198,8.338,biblioclast
-1.945,-19.618,biblioclast
1.102,8.368,biblioclast
1.466,21.496,biblioclast
-1.736,-34.028,biblioclast
2.409,11.444,biblioclast
4.689,43.097,biblioclast
